target,feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,feature13,feature14,feature15,feature16,feature17,feature18,feature19,feature20,feature21
1,0.241526476,0.586690198,0.688637486,0.806670542,0.824291006,0.585941753,0.759529028,0.460898022,0.882885707,0.65068818,0.637916163,0.626803079,0.41331569,0.760828519,0.730158329,0.498391158,0.902831615,0.66906958,0.408886595,0.935873797,0.81485011
0,0.436215812,0.419337669,0.749716147,0.319725294,0.915478033,0.356689719,0.505481406,0.535560207,0.503366753,0.879364946,0.958995562,0.444373938,0.636359524,0.267067304,0.778326331,0.833786759,0.975577595,0.528124907,0.505275982,0.95218836,0.862845154
0,0.329141619,0.846932895,0.754414787,0.604160414,0.327228015,0.380297382,0.662744807,0.396792306,0.597768002,0.218294137,0.065428922,0.591149236,0.483825378,0.505822408,0.548421487,0.606508237,0.18592024,0.706293711,0.290490075,0.073819883,0.224084525
1,0.937398319,0.332642518,0.369461586,0.310280529,0.354786723,0.337652655,0.300552379,0.98008009,0.194196084,0.268693362,0.197480349,0.673903143,0.743741892,0.412141483,0.729876116,0.815594014,0.595804245,0.394563904,0.832664946,0.506948988,0.377628241
1,0.499891987,0.432893919,0.792699503,0.039804814,0.245120088,0.204604692,0.831466569,0.254879157,0.772309614,0.937986855,0.888269933,0.839810873,0.273813846,0.043224565,0.137875135,0.250342782,0.257969072,0.600855498,0.444652737,0.169729131,0.710822155
1,0.329141946,0.161294426,0.785693184,0.748408138,0.268880963,0.587958774,0.803983807,0.238592892,0.820107238,0.83123562,0.764866507,0.367513647,0.609319837,0.501890129,0.588985826,0.713733689,0.260827311,0.722869497,0.687436482,0.442034061,0.647056049
0,0.677772705,0.850937686,0.901651622,0.702193221,0.536432387,0.615644356,0.641697867,0.920716253,0.348669061,0.524865879,0.842348196,0.594883091,0.996703153,0.913743097,0.60889457,0.82584742,0.495975212,0.989873602,0.356595976,0.760123573,0.657690322
1,0.284357625,0.743870171,0.857331251,0.803962849,0.790204319,0.654714825,0.732991465,0.662119285,0.880173006,0.218798084,0.181576287,0.821338522,0.71895947,0.729576982,0.707351032,0.875587877,0.75819748,0.644718604,0.222029724,0.879525814,0.611789931
0,0.623274558,0.363265847,0.290917219,0.564214782,0.339839776,0.522780964,0.276094008,0.751793745,0.317440509,0.371857716,0.281789552,0.315473729,0.152879502,0.515319297,0.11026171,0.086594188,0.177946937,0.318460333,0.772130258,0.197531199,0.467594696
0,0.871321482,0.594735663,0.541635783,0.258114988,0.828380326,0.121484458,0.340425843,0.877596686,0.51445847,0.706208338,0.241915951,0.593572392,0.86048304,0.016542304,0.733935902,0.643899097,0.912223599,0.583550976,0.803792536,0.7516311,0.359295828
1,0.876117992,0.621433223,0.247596218,0.48527923,0.045971997,0.352681857,0.056854279,0.987748796,0.162459995,0.554730881,0.493133036,0.106973048,0.107589519,0.305825163,0.453762472,0.547386341,0.207642916,0.167895412,0.922402448,0.25970199,0.742766761
0,0.373957353,0.301815249,0.156659987,0.990656284,0.072739472,0.887925549,0.635489628,0.393482542,0.607358844,0.426889029,0.579872249,0.833899187,0.00848174,0.980355435,0.017770994,0.0768505,0.016128424,0.032766541,0.172611675,0.000277898,0.712654335
1,0.80241948,0.613043304,0.507771347,0.769040114,0.05653889,0.66009993,0.62339764,0.92267158,0.825946418,0.459858983,0.338414023,0.966691582,0.641846756,0.729315438,0.661875115,0.596057454,0.367099227,0.479600614,0.923100813,0.356738189,0.072856058
1,0.950601122,0.496423776,0.189569609,0.961166891,0.3693415,0.855796196,0.467185266,0.666366924,0.041098041,0.966570586,0.935706491,0.94996409,0.471130833,0.941787724,0.70977181,0.576287968,0.076826015,0.04142598,0.00843732,0.156732987,0.866247711
0,0.05855585,0.534976819,0.752548947,0.748408138,0.375508368,0.638923476,0.629374361,0.022604559,0.716273269,0.876688674,0.745029622,0.802425678,0.921426861,0.731604465,0.766474427,0.843675506,0.228119073,0.69865165,0.143610697,0.329709163,0.974203305
1,0.409153914,0.546454566,0.520357918,0.421221403,0.697581475,0.409449291,0.324844121,0.495029986,0.440975651,0.033561226,0.008078298,0.445091868,0.516481407,0.412141483,0.557990212,0.599660725,0.456136936,0.448398372,0.303325199,0.552095005,0.147935858
0,0.488679135,0.569010743,0.824141676,0.769304208,0.899742048,0.654714825,0.812814403,0.272516365,0.344907527,0.70716108,0.463228753,0.639657758,0.179464442,0.527374745,0.06552126,0.008925444,0.975577595,0.601454119,0.324983555,0.964693964,0.429138622
1,0.955649141,0.399396717,0.077614259,0.169196182,0.205349418,0.100555451,0.130928017,0.796930077,0.015966052,0.506710946,0.258208835,0.349795208,0.029098156,0.00794792,0.021667292,0.181965285,0.143511948,0.441281673,0.732567565,0.047892426,0.314465172
0,0.07875454,0.725498195,0.953952238,0.443790076,0.294650951,0.25861426,0.895301523,0.269993899,0.793080147,0.928989123,0.985012155,0.957223588,0.124071801,0.374936676,0.048934866,0.01688452,0.251971368,0.789463122,0.687436482,0.173503919,1
0,0.549712307,0.540366425,0.585394387,0.219632719,0.55890262,0.33851243,0.840501327,0.479284011,0.806556028,0.86698826,0.913790825,0.775237477,0.599231444,0.333274572,0.436108356,0.402870137,0.282119628,0.499483387,0.14860696,0.415652553,0.760594345
1,0.219103698,0.777239103,0.857331251,0.698043118,0.744227306,0.544821203,0.948287627,0.263585726,0.880736098,0.239313139,0.129197707,0.839810873,0.339800934,0.557825613,0.399378522,0.31708951,0.798003562,0.876827292,0.202076799,0.831680554,0.184547828
1,0.494067225,0.623197512,0.883570398,0.759369525,0.882897058,0.726545254,0.929052502,0.573767407,0.913842356,0.327430268,0.193717552,0.695756557,0.302177266,0.426053846,0.309005082,0.592356273,0.969464983,0.947429926,0.335934711,0.987531539,0.113771576
1,0.473827197,0.018145857,0.187031418,0.248457698,0.905690304,0.5198481,0.162399824,0.514439431,0.110449076,0.437168624,0.79302951,0.360870031,0.969971054,0.252124693,0.798632151,0.863573195,0.609331643,0.162107799,0.303307995,0.521587546,0.91396586
0,0.490947088,0.262140377,0.418833207,0.08469827,0.842296801,0.238435044,0.668869972,0.581980588,0.729231433,0.869102422,0.869515713,0.823288724,0.389499397,0.219559211,0.284153286,0.315777915,0.556263509,0.455416557,0.153075081,0.543920472,0.553706499
1,0.05855585,0.282249634,0.657710591,0.864682868,0.581417441,0.742079762,0.72137309,0.371029784,0.816960367,0.319727626,0.576376973,0.58830473,0.903022881,0.94527709,0.276304129,0.27235431,0.120924175,0.528124907,0.469070511,0.211715767,0.654744459
1,0.463958982,0.076807389,0.166358916,0.017280693,0.89228122,0.085992496,0.40681619,0.557302622,0.418724312,0.176327747,0.479258307,0.138551807,0.66475275,0.031976248,0.774228857,0.88169097,0.902831615,0.391195714,0.952228029,0.987531539,0.194058885
0,0.896333101,0.006233714,0.032868623,0.50158125,0.556905272,0.388168269,0.162398198,0.917485777,0.166839955,0.352691526,0.236350663,0.351036899,0.892606424,0.553085051,0.842784562,0.815638096,0.499907639,0.04142598,0.301217161,0.452063284,0.559776975
0,0.91429788,0.435677881,0.211889644,0.485844174,0.773968332,0.207709023,0.268497983,0.971735549,0.237161309,0.016770004,0.008078298,0.349538813,0.77691862,0.415057394,0.600838206,0.839573683,0.552529165,0.531943328,0.879278508,0.559644459,0.035523627
1,0.254052257,0.411457863,0.185714962,0.271753357,0.791983825,0.278839687,0.493344171,0.337548448,0.425657699,0.156959812,0.189988707,0.375993375,0.772717984,0.114153698,0.961595239,0.979591953,0.912223599,0.33533504,0.711822864,0.867595911,0.159765118
1,0.329141619,0.838642239,0.643776276,0.694332306,0.623469638,0.505683535,0.796121753,0.282044645,0.47320154,0.379895677,0.400655916,0.867239341,0.537141848,0.694024821,0.485053621,0.783780027,0.816527381,0.86425685,0.347704405,0.903510383,0.449172527
1,0.693433646,0.440705837,0.297264409,0.572759661,0.177000983,0.532994842,0.72191514,0.887507436,0.607365145,0.016770004,0.036303448,0.683680092,0.271937119,0.909975868,0.262579384,0.655315119,0.13911614,0.637054683,0.468613899,0.299692609,0.037709405
1,0.956283205,0.725498195,0.773768339,0.873541927,0.61394543,0.098707563,0.412470979,0.738031186,0.056107688,0.818736603,0.728142803,0.707438205,0.716648502,0.333274572,0.740752826,0.623275689,0.501893262,0.445420718,0.495928038,0.242976134,0.618756753
0,0.436215812,0.564705839,0.46637243,0.852782194,0.764783934,0.627897904,0.466946237,0.476464302,0.797319367,0.692646643,0.830468787,0.812841333,0.380655026,0.956747119,0.193695163,0.439731755,0.644848629,0.201181461,0.619214005,0.769670128,0.736520096
0,0.07875454,0.613043304,0.854997494,0.603847095,0.799816052,0.597963666,0.844616989,0.195933958,0.826434314,0.278152204,0.309055947,0.792250521,0.867710433,0.581291646,0.68591879,0.852912772,0.637308543,0.837026258,0.39559513,0.802534149,0.375527421
1,0.446050059,0.016344365,0.036087357,0.385521836,0.8061547,0.45954246,0.337559467,0.410568434,0.104842756,0.302232809,0.328092094,0.300005,0.971121699,0.510393268,0.919399168,0.842328874,0.874609417,0.170206358,0.251183225,0.773541413,0.175898474
0,0.471324659,0.366908867,0.141480648,0.48083346,0.478438399,0.403665706,0.349508187,0.58434876,0.533756164,0.201843918,0.607855368,0.276510411,0.780015851,0.478595337,0.784309153,0.921723094,0.495309289,0.315593741,0.728471552,0.599935018,0.740563927
0,0.751391779,0.467694282,0.488996356,0.384942222,0.706017193,0.517334973,0.115704197,0.74448417,0.205014791,0.180491311,0.109685469,0.307277627,0.516479989,0.470515516,0.521469584,0.664678743,0.731443345,0.492266111,0.619214005,0.769606702,0.159765118
0,0.927555454,0.158544731,0.216903672,0.48083346,0.00081045,0.175507954,0.068622816,0.970952597,0.056089878,0.164139659,0.211327545,0.559218293,0.413340295,0.408180753,0.342748866,0.24947135,0.008060276,0.233738774,0.932949992,0.095768621,0.315704746
0,0.584341285,0.383192527,0.448639329,0.635438097,0.489798609,0.510913689,0.345386963,0.500330505,0.36749751,0.70716108,0.888269933,0.594883091,0.61641864,0.578580557,0.584560775,0.4877169,0.50364209,0.441281673,0.422932187,0.54471699,0.575848413
0,0.164567734,0.980005617,0.975684782,0.703624278,0.069598132,0.909493123,0.946539724,0.24463585,0.974764204,0.795477391,0.821220508,0.70028761,0.975652559,0.667676367,0.475872958,0.250342782,0.057865427,0.914435041,0.212651106,0.228611416,0.172635392
0,0.012213184,0.784839436,0.928569304,0.784541128,0.420197785,0.831159476,0.814518453,0.138960134,0.88866517,0.706208338,0.518337098,0.845690578,0.229304562,0.817542623,0.261709255,0.190829717,0.386942177,0.873094075,0.073122984,0.361731788,0.81377238
0,0.194227819,0.919805886,0.33975014,0.581052756,0.878129144,0.04723615,0.49341634,0.299322883,0.399962736,0.32748273,0.579673078,0.950697773,0.979373338,0.376426411,0.824656701,0.70655988,0.582555353,0.679395418,0.932972926,0.559644459,0.091840055
1,0.757512153,0.56707166,0.208905584,0.685584516,0.092257118,0.654714825,0.726891952,0.417455203,0.372092003,0.806137641,0.380567035,0.92680902,0.053696473,0.39873915,0.056478182,0.043864011,0.018389909,0.057488143,0.1056602,0.030262876,0.990018209
0,0.912199101,0.469721648,0.220981792,0.091880596,0.558544748,0.228929579,0.085245606,0.930058174,0.117986945,0.184821389,0.262490506,0.398793436,0.588404327,0.109913624,0.776243728,0.687627888,0.761776129,0.312223695,0.741145774,0.794043614,0.527001595
1,0.649235125,0.333942972,0.352459162,0.255847606,0.475919188,0.309494021,0.055015526,0.874623809,0.325142579,0.395711674,0.306147558,0.155489337,0.677927908,0.188376153,0.730158329,0.868069924,0.710227745,0.311176762,0.941779369,0.690469255,0.330361912
0,0.798771479,0.014131422,0.085139501,0.45560383,0.878129144,0.462935976,0.109639893,0.805683936,0.041098454,0.16599806,0.241915951,0.071219273,0.814518896,0.57091656,0.731962871,0.916802539,0.816604637,0.236400056,0.921479296,0.959493963,0.07185689
0,0.591679205,0.695713053,0.3482736,0.719296852,0.622032315,0.642892757,0.760301402,0.497597569,0.699969814,0.791849307,0.886472434,0.915972855,0.306409553,0.729757932,0.406261946,0.095974133,0.499755126,0.541645115,0.175713054,0.452140485,0.583164767
0,0.428499038,0.700640439,0.530982261,0.922909697,0.716088732,0.906073129,0.23724053,0.468026857,0.156509159,0.006321444,0.004127325,0.372182701,0.231919194,0.979657215,0.190323451,0.659716485,0.825254303,0.73565786,0.424699125,0.881595173,0.012806712
1,0.86876285,0.008593137,0.052459196,0.540134079,0.738938715,0.944806976,0.008090798,0.914085167,0.035365693,0.275168157,0.211327545,0.020853975,0.037204638,0.290243641,0.50001676,0.34388822,0.670073205,0.042951175,0.879278508,0.431650122,0.291574183
1,0.002505495,0.307650694,0.042627545,0.965586909,0.163358044,0.92714337,0.79586082,0.033711861,0.831826323,0.055606955,0.033156699,0.40028303,0.324423175,0.990657316,0.295716623,0.329775959,0.008364565,0.033574469,0.179895678,0.047892426,0.007994024
1,0.631551827,0.42740279,0.669293793,0.242401098,0.605532696,0.404433329,0.531413828,0.250972171,0.309484007,0.434787507,0.623150231,0.382614268,0.82273023,0.448622909,0.766175185,0.712032084,0.451414501,0.689596091,0.163683733,0.503796396,0.28743248
1,0.308242935,0.2943488,0.067936642,0.058464597,0.408104938,0.093820538,0.089304853,0.351209217,0.054884781,0.499539267,0.246954656,0.136721666,0.819465081,0.003984573,0.78273326,0.689157421,0.292553775,0.075270103,0.083736998,0.424683737,0.37992916
0,0.469733296,0.518216022,0.318960869,0.313518405,0.62418027,0.098707563,0.231492661,0.500330505,0.339553928,0.211918165,0.369975971,0.003788357,0.633911691,0.410510034,0.686016686,0.689157421,0.502388992,0.483793294,0.638427151,0.323682913,0.007984415
0,0.903893703,0.366908867,0.194530005,0.94042355,0.810353984,0.224333414,0.210105136,0.776082014,0.130150928,0.372583554,0.371385863,0.290730784,0.748234402,0.330004599,0.864810211,0.694392193,0.798118193,0.091016068,0.622295482,0.705667727,0.257483088
0,0.997222876,0.214208363,0.193450645,0.004366456,0.728424488,0.027568538,0.025003023,0.776082014,0.044695404,0.193085132,0.269713428,0.113869842,0.809866287,0.043090016,0.778326331,0.824220999,0.645864103,0.127482384,0.811901429,0.715942372,0.156457661
0,0.623481995,0.85124652,0.854997494,0.489436222,0.315656775,0.581023418,0.57658376,0.272516365,0.557565233,0.883656222,0.698824946,0.473041284,0.322323093,0.45684259,0.26019374,0.598661639,0.202809862,0.81852121,0.468660436,0.511680691,0.608776973
0,0.586892874,0.637276365,0.44355046,0.27998455,0.486099504,0.607776312,0.463146993,0.550474202,0.373635359,0.033561226,0.016122828,0.710348068,0.405881335,0.377915248,0.529538931,0.634563188,0.328725247,0.404126217,0.444258015,0.159825814,0.003718816
0,0.427641252,0.556417798,0.650611072,0.36127375,0.463586686,0.235150434,0.471204069,0.751793745,0.607358844,0.472258713,0.652060717,0.450238368,0.45299543,0.129352379,0.556745127,0.512008664,0.46162775,0.548203154,0.646438182,0.465648644,0.810870191
1,0.393560301,0.637685953,0.485237093,0.537044101,0.313153094,1,0.991787696,0.109372409,0.790062284,0.49560384,0.809662306,0.967674255,0.021679485,0.879118481,0.173328012,0.340226483,0.278825682,0.888359367,0.051420196,0.40124006,0.636318651
1,0.639174511,0.506051398,0.776002004,0.413853739,0.659677996,0.438903624,0.771496026,0.221188945,0.518379558,0.749338807,0.864587281,0.62487715,0.654747852,0.560704294,0.659932405,0.379740272,0.537239978,0.852037872,0.247769331,0.322340255,0.686632004
0,0.004299985,0.959678685,0.965508506,0.598673908,0.380085494,0.526605123,0.986213318,0.035363508,0.974764618,0.936335339,0.962272578,0.979312371,0.440142,0.515319297,0.388269578,0.487224617,0.292553775,0.993173783,0.003144932,0.320804649,0.862845154
1,0.055343972,0.43154245,0.769526282,0.921636648,0.785689059,0.799715588,0.868977725,0.102037241,0.951686797,0.205685247,0.012188639,0.788268748,0.488072923,0.792292417,0.657548576,0.791598773,0.888562099,0.637978798,0.11766654,0.969522912,0.037925067
1,0.217946793,0.48387491,0.717309862,0.922786803,0.352448861,0.794300189,0.495498677,0.132580612,0.686576063,0.83123562,0.81317177,0.356994393,0.41331569,0.929473304,0.151718021,0.031866703,0.048365639,0.49152635,0.397488067,0.1157612,0.772489329
0,3.08E-05,0.919787953,0.769907286,0.534954292,0.235308687,0.878296024,0.641589776,0.107918355,0.9181568,0.923536074,0.925568577,0.934867904,0.002850013,0.526532956,0.194059567,0.086158251,0.330687409,0.812875404,0.046189379,0.335784561,0.942114291
1,0.530452238,0.552468128,0.340601099,0.921126892,0.674554968,0.707166647,0.365446524,0.405951298,0.49609065,0.72662614,0.732696803,0.395307093,0.380189276,0.605408063,0.606878145,0.626130835,0.747811639,0.462450812,0.460254843,0.543944481,0.855997721
0,0.351969745,0.529518096,0.815404955,0.684484813,0.230815801,0.237451149,0.641697867,0.44098946,0.762061273,0.411467987,0.454918237,0.221905148,0.409172445,0.472673719,0.310514536,0.418038028,0.336386298,0.706293711,0.93726768,0.331947872,0.174338178
1,0.374142114,0.895062913,0.959650322,0.911699731,0.355492996,0.821151367,0.608739709,0.382090761,0.642853723,0.856689544,0.99081178,0.429202063,0.54540408,0.855668363,0.712783442,0.713733689,0.208623382,0.950409167,0.619309969,0.104218794,0.978228893
1,0.954397404,0.089732884,0.039674168,0.764940925,0.176511943,0.200271966,0.050973055,0.995629404,0.007781544,0.741834131,0.268798331,0.038829998,0.944520382,0.229616091,0.989967006,0.979591953,0.638951473,0.048860336,1,0.719822443,0.435506626
0,0.236309105,0.492480967,0.228638178,0.172637048,0.596737391,0.0349816,0.304606809,0.373152106,0.379439966,0.161602805,0.135652861,0.641957752,0.975652512,0.096041902,0.991983263,0.987370705,0.705315114,0.0932196,0.251183225,0.800554499,0.321765765
1,0.021675338,0.963684907,0.993223146,0.873541959,0.915941925,0.855631191,0.992045005,0.01028477,0.997976936,0.02516692,0.033156699,0.9657425,0.229418572,0.911564372,0.050840519,0.000963852,0.930946423,0.993173783,0.0634657,0.883943025,0.003472134
1,0.964605259,0.0346714,0.034849358,0.920994191,0.30623902,0.581250206,0.121977882,0.843586134,0.027219506,0.524865879,0.414991395,0.002196758,0.471130833,0.733241434,0.596797141,0.491798955,0.207642916,0.049444775,0.72907282,0.106396122,0.373142305
0,0.339086374,0.564463371,0.249523644,0.556270932,0.239002856,0.28405349,0.428409812,0.64630442,0.626635791,0.172635318,0.104653904,0.616017604,0.070529155,0.54011742,0.032586228,0.076378565,0.260038193,0.149135464,0.550709176,0.305032474,0.199629069
0,0.0439308,0.826598088,0.905305967,0.927904625,0.163358044,0.850708757,0.207211359,0.084265874,0.284306231,0.883661411,0.901807638,0.148239012,0.214899033,0.950022992,0.125235847,0.192242197,0.048365639,0.926531377,0.163177758,0.049035363,0.68136707
1,0.06650235,0.903385036,0.667434225,0.724048448,0.395987585,0.550927497,0.394717386,0.206444006,0.426458667,0.563558143,0.532896395,0.434919711,0.454500211,0.388043075,0.056454308,0.076856906,0.06456357,0.83535096,0.182031947,0.25170332,0.393211266
1,0.673977508,0.943587278,0.484545924,0.568519368,0.900683873,0.948817292,0.832909144,0.186216117,0.549303907,0.26142776,0.426948569,0.98793394,0.903614116,0.605408063,0.734186626,0.439738115,0.596496873,0.681321111,0.117271817,0.396710427,0.906189584
0,0.203562762,0.697503564,0.657748875,0.794143517,0.334012942,0.976257925,0.651718253,0.248613899,0.729150189,0.564661465,0.269713428,0.655481569,0.017370813,0.811783451,0.319382758,0.057203695,0.147161487,0.679395418,0.255316711,0.136566177,0.371368708
0,0.010706193,0.030474726,0.390390325,0.810742383,0.077106432,0.873055518,0.588491414,0.019516193,0.533798779,0.286875743,0.161451072,0.042036657,0.039338578,0.945029262,0.740752826,0.86359394,0.705422888,0.240479326,0.074137647,0.59372694,0.113771454
0,0.827921859,0.915222816,0.369465394,0.035164665,0.999589654,0.037294627,0.422279164,0.991236371,0.635628424,0.928989123,0.914880938,0.616017604,0.957984387,0.009774873,0.766646592,0.727659479,0.720408801,0.577320794,0.992642026,0.939115733,0.906189584
1,0.872719985,0.113102764,0.189573417,0.738469245,0.793583456,0.792346133,0.085245606,0.971735549,0.12378137,0.675981579,0.612438591,0.103766171,0.567632367,0.599928087,0.720775813,0.817230366,0.678822865,0.117811975,0.495800348,0.559644459,0.51298109
0,0.617447151,0.177467932,0.40248172,0.530815031,0.596253352,0.788062609,0.335019115,0.826814643,0.533798956,0.244537907,0.117347474,0.296229018,0.888670945,0.431773348,0.960023762,0.981873028,0.704846982,0.2740458,0.901048021,0.739582826,0.114909198
0,0.190677281,0.214104286,0.154952978,0.603970244,0.658331931,0.721808873,0.664819151,0.248613883,0.749514881,0.361529598,0.267505301,0.715084825,0.814575452,0.550579997,0.903453545,0.930039538,0.862702734,0.09944829,0.150604208,0.780031477,0.429137891
0,0.695727871,0.165342574,0.004513716,0.162076842,0.612977096,0.341358319,0.05227439,0.502836746,0.104842756,0.101333145,0.479944181,0.136660049,0.999928249,0.113221501,0.895199666,0.995947628,0.753670421,0.240479326,0.38908225,0.945545588,0.715063283
0,0.975760235,0.09298797,0.193450645,0.067309337,0.352448861,0.34613934,0.701465488,0.72094803,0.092738164,0.598355271,0.298303628,0.904511345,0.274756174,0.033484471,0.951657911,0.792429723,0.783991674,0.049444775,0.094338644,0.523797807,0.305052717
1,0.331089665,0.370957538,0.703820855,0.270713881,0.827724796,0.193807538,0.44295784,0.373152106,0.406166735,0.722049045,0.745029622,0.250616592,0.681845813,0.439768087,0.604923835,0.82584742,0.741703178,0.618900194,0.765817877,0.67627494,0.599053574
1,0.780433314,0.447665802,0.395695154,0.075852095,0.738948347,0.196031496,0.081191764,0.987582622,0.145411466,0.00638494,0.021121868,0.015298196,0.654335789,0.06850732,0.596798064,0.826083891,0.57281634,0.386130112,0.995733749,0.813710153,0.071858398
0,0.889886178,0.197274062,0.611549219,0.274096114,0.759866181,0.1852112,0.162853301,0.894248376,0.444866313,0.971817213,0.644445672,0.022865939,0.884266421,0.32022856,0.828667247,0.831618649,0.76578475,0.169892222,0.826446452,0.463815982,0.622752981
0,0.233923272,0.396126435,0.544696882,0.472783379,0.827724796,0.227139451,0.820237727,0.254950591,0.866466478,0.143759266,0.076954185,0.778676868,0.96594401,0.188516925,0.991983263,0.981873028,0.66907472,0.7233621,0.295195367,0.76006576,0.019051809
0,0.344741473,0.153262972,0.526420728,0.217266903,0.647547918,0.082046851,0.341251627,0.49970357,0.456465537,0.471264127,0.776937702,0.311397763,0.842978152,0.252124693,0.683835096,0.797004045,0.721822961,0.654267496,0.467835546,0.688529982,0.598855668
1,0.007780045,0.92338777,0.737050322,0.936335635,0.946591681,0.927914374,0.986213318,0.024983611,0.985723297,0.819162321,0.870234817,0.877895088,0.090917724,0.92558943,0.551431458,0.60043318,0.88671423,0.926531377,0.075354052,0.879540961,0.523149776
1,0.783069601,0.158544731,0.034292993,0.010593325,0.306771429,0.085025671,0.084913588,0.768143492,0.085119021,0.151363486,0.259453661,0.083466837,0.921426861,0.000950805,0.905313634,0.826078019,0.495795686,0.197681237,0.847990668,0.485247227,0.414251678
1,0.323298639,0.750939166,0.967206985,0.806670542,0.054577924,0.852629797,0.605984135,0.073507176,0.713214903,0.642274369,0.145411014,0.590625852,0.337758937,0.902473285,0.205696696,0.498391158,0.008060292,0.910291,0.232430506,0.335984328,0.157294481
1,0.012652308,0.489821015,0.332799106,0.913290644,0.094154904,0.87493141,0.649710378,0.008116413,0.797319367,0.856380249,0.767720259,0.913114422,0.100201049,0.927337523,0.016120388,0.028695541,0.008137624,0.303172467,0.051324552,0.002839443,0.725354831
0,0.697510116,0.271276218,0.352459162,0.376453392,0.368203325,0.364631963,0.340425843,0.732327208,0.379143878,0.070784743,0.045295738,0.391319031,0.301947985,0.283333434,0.439305043,0.467751531,0.242914667,0.307563857,0.811734175,0.153823849,0.06400158
1,0.697510116,0.766056841,0.953952238,0.609553158,0.640769498,0.692280251,0.732979894,0.432174726,0.56701656,0.975627074,0.921284694,0.778676868,0.64465544,0.73011503,0.729876116,0.631888015,0.737958134,0.972382029,0.286600864,0.551678464,0.803529852
1,0.970636388,0.165502066,0.087084254,0.318684001,0.366084042,0.378132141,0.017545667,0.985152095,0.032016757,0.848499322,0.863470648,0.21307789,0.384610224,0.423706062,0.689590991,0.864580732,0.200906568,0.157814321,0.81967508,0.177835463,0.487670159
1,0.031462718,0.750042318,0.86771608,0.757620907,0.096044869,0.807786903,0.878122402,0.245873237,0.854532551,0.570921671,0.930949988,0.822337106,0.029098156,0.856332852,0.169350585,0.313707472,0.042426188,0.986936606,0.665295802,0.304693362,0.799840762
1,0.694057501,0.290391379,0.019430975,0.136119015,0.982792922,0.321277672,0.29233851,0.299455272,0.04664584,0.042197953,0.434779847,0.349538813,0.933816559,0.480322489,0.97397125,0.808066361,0.993668658,0.337308817,0.53969996,0.649649169,0.358375634
1,0.577497038,0.186620692,0.341569314,0.213876666,0.915413587,0.470704643,0.205066705,0.723335693,0.512431644,0.718683735,0.225444535,0.243015736,0.927571672,0.564654462,0.84804796,0.599661564,0.862506742,0.223898813,0.690418086,0.699752343,0.21603775
0,0.533669763,0.001922934,0.507771347,0.263590316,0.041705031,0.130765469,0.340100966,0.584614486,0.420520536,0.670812892,0.672159396,0.11331036,0.909135316,0.117992039,0.703339164,0.624161413,0.101108714,0.45050239,0.926311944,0.211786393,0.904276314
0,0.508325235,0.194037047,0.357989191,0.610259892,0.453522664,0.7905261,0.722897345,0.531703408,0.642430869,0.819717176,0.842389797,0.92359226,0.863570987,0.62344429,0.633608766,0.597663238,0.394997902,0.425575209,0.200814096,0.475658739,0.830356795
0,0.060368231,0.439588361,0.884013949,0.803962849,0.235308687,0.856474465,0.390131068,0.387867896,0.742494774,0.336878332,0.378781052,0.387371096,0.409249381,0.866627284,0.226711341,0.159845185,0.1068348,0.575674209,0.502030443,0.273711839,0.307389057
1,0.710998768,0.834586785,0.810935544,0.258076431,0.227327535,0.050045881,0.665918943,0.917485777,0.77585089,0.946630468,0.982224067,0.831834691,0.26442641,0.189469151,0.275578706,0.330828951,0.139074998,0.78731164,0.83341371,0.138887502,0.823461318
1,0.504435056,0.580600119,0.332740146,0.941560629,0.746379349,0.866359979,0.340425843,0.805380351,0.468117675,0.201843918,0.121084012,0.555257837,0.458797092,0.811868145,0.419376794,0.32976847,0.798003562,0.512148567,0.489621545,0.933831621,0.177102857
0,0.048683475,0.955543562,0.806739577,0.344792213,0.077106432,0.964401675,0.92584466,0.004198869,0.9181568,0.824664164,0.666150204,0.915972855,0.016511222,0.440989441,0.415509232,0.351754296,0.255102054,0.749463394,0.025777175,0.103999625,0.14300867
1,0.13413352,0.457350807,0.37648321,0.781579768,0.741146564,0.889939593,0.338512783,0.086827228,0.557565233,0.781526666,0.477111437,0.950697773,0.516479989,0.695034082,0.727489549,0.419961903,0.882667403,0.20724182,0.111047611,0.911604329,0.6187575
1,0.802633797,0.350605506,0.402609484,0.000926228,0.573047564,0.110139454,0.174816039,0.797574106,0.058177394,0.035672762,0.040550092,0.144721252,0.291285728,0.05487158,0.622442875,0.584654854,0.597623688,0.390372858,0.736839832,0.431650122,0.060186643
1,0.98944246,0.184619349,0.278539598,0.957401353,0.813934278,0.855631191,0.54816057,0.64662109,0.05808706,0.437168624,0.236350663,0.745945713,0.107469913,0.708518027,0.429456413,0.319763386,0.677089473,0.111568833,0.179895678,0.503675279,0.217621528
0,0.591679205,0.827578388,0.928630036,0.759369525,0.411421408,0.715374649,0.686221918,0.422843171,0.556761505,0.91612335,0.837155682,0.62650844,0.456852066,0.678392905,0.551782755,0.587869107,0.363412866,0.941262058,0.362222617,0.2596963,0.810870191
